FeatureNum	ProbeName	GeneSymbol
950	A_30_P01024518	
951	ERCC-00128_189	
952	A_55_P2149500	Kifc2
953	A_55_P1968824	Rpgr
954	A_30_P01029221	
955	A_30_P01033166	
956	A_30_P01033522	
957	A_30_P01024625	
958	A_30_P01031538	
959	A_55_P2137045	
960	A_30_P01026221	
961	A_55_P2267240	4930471G03Rik
962	A_52_P642207	Mkrn1
963	A_55_P2002702	Ddx18
964	ERCC-00098_150	
965	A_55_P2125049	Gm11127
966	A_55_P2173927	Insr
967	A_30_P01017687	
968	A_52_P674467	Lin7a
969	A_30_P01028590	
970	A_30_P01032501	
971	ERCC-00158_78	
972	A_55_P2070069	Itpkb
973	A_55_P2175502	M1ap
974	A_30_P01033458	
975	A_30_P01022984	
976	A_55_P1964307	Mlf2
977	A_55_P2115330	Nrg4
978	A_30_P01026561	
979	A_52_P356119	Hus1
980	A_51_P114005	Gstm7
981	A_30_P01025578	
982	3xSLv1	
983	A_30_P01021633	
984	DarkCorner	
985	A_30_P01020025	
986	A_55_P2128326	Ubap2l
987	A_55_P1995404	Cd59b
988	A_52_P385594	Tal2
989	A_30_P01030544	
990	A_55_P2136813	Rab10os
991	A_52_P84096	Pgd
992	A_30_P01021643	
993	A_30_P01020931	
994	A_51_P247393	Cfap46
995	A_30_P01033015	
996	A_52_P1036735	Gm5142
997	A_51_P277431	Ccdc3
998	A_66_P109978	Bnip2
999	A_51_P227165	2310030G06Rik
1000	A_55_P2144115	1700125H20Rik
1001	A_51_P104430	Magee1
1002	A_30_P01020898	
1003	A_55_P2412349	Klkb1
1004	A_51_P480398	
1005	A_55_P2112135	Gm21680
1006	A_55_P2117711	Rnf185
1007	A_30_P01020194	
1008	A_52_P1042732	Akap5
1009	A_55_P1979669	Zfp946
1010	A_30_P01030357	
1011	A_51_P119401	Tug1
1012	A_55_P2249136	9630025H16Rik
1013	A_52_P194851	2410089E03Rik
1014	A_66_P113946	Dbpht2
1015	A_66_P111735	
1016	A_55_P2012349	Fermt2
1017	A_55_P1978755	Zfp606
1018	A_51_P120066	9330151L19Rik
1019	A_51_P124568	Mpp1
1020	A_55_P2009895	Gm5113
1021	A_51_P288916	Tmtc2
1022	A_30_P01029133	
1023	A_52_P1013543	LOC108168754
1024	A_55_P2085133	Ccdc40
1025	A_30_P01024899	
1026	A_55_P2067142	Fau
1027	A_55_P2052848	Mif
1028	A_55_P2121349	Zfp972
1029	A_55_P2172364	
1030	A_51_P361788	Vapa
1031	A_55_P2025006	Egfbp2
1032	A_52_P21550	Gcnt1
1033	A_55_P2341025	Igkv4-53
1034	A_55_P2163622	Rps27
1035	A_55_P2084547	9130019O22Rik
1036	A_51_P290937	Cylc1
1037	A_51_P410516	4930408O17Rik
1038	A_30_P01020549	
1039	ERCC-00086_228	
1040	A_55_P2026460	Fabp12
1041	A_51_P476481	Cyp2j13
1042	A_55_P2174524	
1043	A_51_P305811	1700021A07Rik
1044	A_55_P2052719	Nadk2
1045	A_30_P01022886	
1046	A_51_P406077	Fmc1
1047	A_55_P1953138	Gm35911
1048	A_51_P484500	Pmfbp1
1049	A_55_P2016888	
1050	A_51_P485421	
1051	A_55_P2058933	Kif1b
1052	A_52_P214630	Sox9
1053	ERCC-00158_78	
1054	A_55_P1996802	
1055	A_51_P466673	Srsf7
1056	A_55_P2101585	Cd55
1057	ERCC-00097_63	
1058	A_52_P221776	Kif12
1059	A_55_P1989419	AI987944
1060	A_30_P01030230	
1061	A_30_P01019562	
1062	A_52_P515769	Pcdh12
1063	A_30_P01032611	
1064	A_55_P2351300	LOC105246501
1065	A_51_P257712	
1066	A_30_P01021194	
1067	A_55_P2141841	
1068	A_52_P590661	Eef2k
1069	A_55_P2132268	A930004D18Rik
1070	A_55_P2020656	Orai3
1071	A_55_P2090787	Mtus1
1072	A_30_P01027977	
1073	A_55_P1993001	
1074	A_30_P01031108	
1075	A_55_P2004811	
1076	A_55_P2170413	Dock3
1077	A_55_P2131951	Gm32364
1078	A_30_P01025312	
1079	A_51_P206445	Zfp773
1080	ERCC-00009_60	
1081	A_30_P01027233	
1082	A_30_P01017635	
1083	A_55_P2050192	ND5
1084	A_30_P01019737	
1085	ERCC-00028_121	
1086	A_51_P126626	Zfp503
1087	ERCC-00163_81	
1088	A_51_P249286	Rgs16
1089	A_55_P2117222	Lhfpl5
1090	A_55_P2181109	Il10rb
1091	A_55_P2000603	Slc50a1
1092	A_55_P2049061	
1093	A_30_P01033614	
1094	A_55_P2026291	Smarce1
1095	A_55_P2107957	Abraxas1
1096	A_55_P2036994	Zic3
1097	A_55_P2075692	Trpm3
1098	A_51_P230098	Pbk
1099	(+)E1A_r60_3	
1100	A_51_P348652	Spast
1101	A_55_P2067620	
1102	A_30_P01026906	
1103	A_30_P01027328	
1104	A_30_P01024720	
1105	A_51_P411297	Nup50
1106	A_30_P01024846	
1107	A_66_P102271	Tas2r136
1108	A_55_P2052465	
1109	A_30_P01020580	
1110	A_30_P01033442	
1111	A_55_P2106404	
1112	A_55_P2160628	Kalrn
1113	A_51_P481768	Tcstv1
1114	A_55_P2055888	
1115	A_30_P01020880	
1116	A_51_P124568	Mpp1
1117	A_55_P2178743	Commd7
1118	A_55_P2113940	Gm9776
1119	A_30_P01022105	
1120	A_30_P01018631	
1121	A_55_P2093720	Dnajc5
1122	A_30_P01024877	
1123	ETG09_35454	
1124	A_55_P2122688	Zmym3
1125	A_55_P2013705	C230004F18Rik
1126	A_30_P01032659	
1127	A_55_P2071581	Gm7710
1128	A_55_P2025855	Hnrnpul1
1129	A_51_P521307	Olfr1512
1130	A_55_P2067161	Usp26
1131	A_55_P2070940	Krtap20-2
1132	A_30_P01020691	
1133	A_52_P362111	Fam3c
1134	A_52_P708507	Myadml2
1135	A_30_P01025445	
1136	A_52_P605812	Ptrh1
1137	A_55_P2038384	Prkd3
1138	A_30_P01031531	
1139	A_30_P01021149	
1140	A_55_P2043062	Hs3st6
1141	A_30_P01027529	
1142	A_30_P01020850	
1143	A_55_P2136793	Pramef20
1144	A_30_P01032882	
1145	A_55_P1992838	Socs2
1146	A_51_P106428	Nsmce4a
1147	A_51_P123134	Ercc6l
1148	A_51_P124606	Nat2
1149	A_51_P228254	Zdhhc21
1150	ERCC-00012_90	
1151	A_55_P2170813	Pkig
1152	A_52_P734742	Lrrc73
1153	A_55_P1986306	Ltv1
1154	A_30_P01028727	
1155	A_55_P2037812	Palmd
1156	A_30_P01023787	
1157	A_52_P229044	Slc20a2
1158	A_55_P2055354	
1159	A_30_P01026389	
1160	A_30_P01032107	
1161	A_30_P01022239	
1162	A_30_P01032868	
1163	A_55_P2064063	Casp14
1164	A_52_P130787	Kcna6
1165	A_55_P1960708	Setd1a
1166	A_51_P210143	Syne2
1167	A_55_P2005330	Egln2
1168	A_66_P110251	Tmem91
1169	A_30_P01023438	
1170	A_30_P01032826	
1171	A_52_P49014	Shh
1172	A_51_P305230	Elavl3
1173	A_55_P2124140	Gm10344
1174	A_55_P2353181	C130030K03Rik
1175	A_51_P120066	9330151L19Rik
1176	A_55_P1982532	
1177	A_51_P210350	Slc17a8
1178	A_52_P448466	BC004004
1179	A_55_P2125947	Agpat2
1180	A_30_P01024466	
1181	A_51_P247799	Casp8
1182	A_30_P01028804	
1183	A_30_P01023905	
1184	A_52_P476560	Tpcn1
1185	A_55_P2113984	Mospd2
1186	A_30_P01032173	
1187	A_55_P2030160	Tcf7l2
1188	A_30_P01024143	
1189	A_55_P1967473	Efcab1
1190	A_55_P2130997	D830050J10Rik
1191	A_30_P01019928	
1192	A_52_P249424	Vegfa
1193	A_30_P01021325	
1194	A_52_P73126	Epb42
1195	A_55_P1952828	
1196	A_55_P2009817	Ssxb6
1197	A_55_P2162204	Kctd15
1198	A_55_P2031811	
1199	A_55_P1993323	Olfr873
1200	A_55_P1964737	
1201	A_30_P01023213	
1202	A_55_P1957865	
1203	A_52_P289685	Ssbp1
1204	A_52_P346113	Foxn2
1205	A_55_P2294059	2900035I09Rik
1206	A_51_P115374	Pot1b
1207	A_55_P1959041	Tcaf3
1208	A_55_P2022663	
1209	A_51_P369784	Ces1e
1210	A_51_P211854	Selp
1211	A_30_P01018426	
1212	A_30_P01028912	
1213	A_55_P2406802	4930511J24Rik
1214	A_30_P01023351	
1215	A_55_P2086203	Kcnq1
1216	A_52_P122822	Wdfy2
1217	A_30_P01029138	
1218	A_55_P2164503	
1219	A_55_P2127265	
1220	A_55_P2004821	Olfr1417
1221	A_55_P2046096	
1222	A_55_P2183592	
1223	A_55_P2101137	Olfr1123
1224	A_55_P2037689	
1225	A_51_P257065	Prpf40b
1226	A_55_P2039225	Rap1gap
1227	A_30_P01020434	
1228	A_30_P01022682	
1229	A_30_P01025405	
1230	A_55_P2056393	Stk11ip
1231	A_30_P01024859	
1232	A_55_P1976829	Smim11
1233	A_66_P111781	4930432M17Rik
1234	A_30_P01029062	
1235	A_52_P505157	Fsd2
1236	A_66_P140507	Lhpp
1237	A_30_P01027633	
1238	A_52_P157450	Abhd1
1239	A_55_P2013143	Esrp2
1240	A_55_P1954693	Tac1
1241	A_30_P01024384	
1242	A_52_P367520	Nexn
1243	A_30_P01018306	
1244	A_52_P118560	Kynu
1245	A_52_P1087486	Catsper1
1246	A_55_P2010962	Surf6
1247	A_30_P01033293	
1248	A_51_P359549	Fem1c
1249	A_55_P2051592	Gfm2
1250	A_55_P2110081	Cisd3
1251	ERCC-00148_99	
1252	A_51_P454993	Tmcc2
1253	(+)E1A_r60_1	
1254	A_51_P382512	Zfp418
1255	A_51_P187171	Smim12
1256	A_55_P2142575	Tdrd5
1257	A_55_P1968593	Olfr1505
1258	A_55_P2237129	St6galnac5
1259	A_55_P2146847	Olfr681
1260	A_55_P2372528	4122401K19Rik
1261	A_55_P2141876	Ldha
1262	A_55_P2091676	Fas
1263	A_55_P2163682	
1264	ERCC-00104_60	
1265	A_55_P2136765	Uqcr10
1266	A_51_P369516	Nudt16l1
1267	A_52_P155708	Creg1
1268	A_52_P352563	1700073E17Rik
1269	A_52_P188042	Trat1
1270	A_51_P334789	Nudt16
1271	A_52_P682990	Timm50
1272	A_30_P01031369	
1273	A_52_P534235	Srms
1274	A_30_P01032656	
1275	A_55_P2157809	Lrrc3c
1276	A_55_P1969792	Gm33206
1277	A_30_P01019480	
1278	A_30_P01021978	
1279	A_55_P2113633	Bzw1
1280	A_30_P01019682	
1281	A_30_P01028354	
1282	A_30_P01032080	
1283	A_55_P2111713	Spint2
1284	ETG04_27747	
1285	A_55_P1954501	Plppr4
1286	A_55_P1958996	Cxxc4
1287	A_55_P2058143	Pclo
1288	A_55_P2057803	Stum
1289	A_55_P2122135	Olfr907
1290	A_55_P2117993	Cep63
1291	A_30_P01032301	
1292	A_55_P2159685	Kcnj3
1293	A_55_P2024468	Tbkbp1
1294	A_30_P01029181	
1295	A_30_P01025233	
1296	A_55_P2186978	
1297	ERCC-00085_231	
1298	A_55_P2026903	Tigit
1299	A_51_P423091	Flot1
1300	A_55_P1970494	
1301	A_30_P01028599	
1302	A_55_P1971774	Fsip1
1303	A_52_P582555	Rbm48
1304	A_55_P2015842	Mtmr3
1305	A_52_P101982	Tmem129
1306	A_51_P498720	Cacna2d1
1307	A_55_P2141817	
1308	A_55_P2094019	Slc17a4
1309	ERCC-00042_60	
1310	A_51_P187679	Slc9b1
1311	A_55_P2013775	D730005E14Rik
1312	A_30_P01030871	
1313	A_55_P1975685	Nup37
1314	A_51_P509223	Arfgap1
1315	A_66_P110817	Mterf3
1316	A_55_P1994688	Strip2
1317	A_30_P01027250	
1318	A_55_P2010936	Fbxo17
1319	A_30_P01031995	
1320	A_55_P2178094	
1321	A_52_P109319	E2f5
1322	A_55_P2159780	Mob1a
1323	A_52_P357611	Neu3
1324	A_66_P131896	Olfr117
1325	A_51_P358894	Ttc9b
1326	A_55_P2184889	
1327	ERCC-00043_129	
1328	A_30_P01028295	
1329	A_30_P01017931	
1330	A_55_P2003333	
1331	A_51_P120461	Riox2
1332	A_55_P1983523	Cd300ld
1333	A_55_P2045855	Zfp944
1334	A_30_P01018669	
1335	A_55_P2186395	
1336	A_51_P165182	Batf2
1337	A_52_P418644	Plp2
1338	A_55_P2082050	Ankrd12
1339	A_30_P01028807	
1340	A_51_P240269	Fam199x
1341	A_51_P134007	Ncl
1342	A_55_P1973264	Spint5
1343	ERCC-00057_123	
1344	ERCC-00098_150	
1345	A_30_P01020828	
1346	A_30_P01029870	
1347	A_55_P2194798	A230056J06Rik
1348	A_30_P01017929	
1349	A_30_P01023419	
1350	A_55_P2057984	Tbc1d19
1351	A_55_P2170094	Lrrc27
1352	A_55_P2118694	Nkd1
1353	A_52_P223524	Dennd6b
1354	A_30_P01023275	
1355	ERCC-00025_93	
1356	3xSLv1	
1357	A_55_P2009013	Dpf2
1358	A_55_P2020592	Trim3
1359	A_30_P01023676	
1360	A_51_P102518	Tmem225
1361	A_66_P126110	Pcdh11x
1362	A_51_P365859	Sowaha
1363	A_55_P2004283	
1364	A_30_P01032262	
1365	A_55_P2010197	Serpina10
1366	A_66_P100113	Dynlt1a
1367	A_55_P2093528	Gm5984
1368	A_55_P2041514	4930550L24Rik
1369	A_55_P1962329	Trim61
1370	A_51_P126365	Gzmn
1371	A_30_P01022189	
1372	A_52_P543792	Qrich1
1373	A_51_P502764	Hdac10
1374	A_55_P2076215	Prokr2
1375	A_51_P170565	Spdye4b
1376	A_30_P01032871	
1377	ERCC-00085_231	
1378	A_51_P237106	Olfr1211
1379	A_30_P01030751	
1380	A_52_P518270	Tmem255a
1381	A_30_P01029534	
1382	A_30_P01021961	
1383	A_30_P01026338	
1384	A_30_P01031495	
1385	A_51_P115159	Fam162a
1386	A_55_P2064721	4921534A09Rik
1387	A_51_P103499	Spesp1
1388	A_51_P197259	Cct7
1389	A_51_P520927	Ccdc97
1390	A_51_P102122	Myog
1391	A_30_P01025481	
1392	A_55_P2075449	Ttll3
1393	A_55_P2141093	Eya2
1394	A_52_P399095	Mettl24
1395	A_52_P413492	Ldlrap1
1396	A_52_P269158	Pid1
1397	A_55_P2077548	Git1
1398	A_55_P2008895	Tmsb15b1
1399	A_65_P20433	Parpbp
1400	A_51_P123314	Olfr74
1401	A_55_P1962503	Nup62cl
1402	A_30_P01030152	
1403	A_55_P2002849	Aifm3
1404	A_55_P2066207	
1405	A_51_P117226	Zdhhc2
1406	A_66_P118091	Tor3a
1407	A_55_P2027327	Usp1
1408	A_51_P486308	Ccdc171
1409	A_51_P100776	Zfp169
1410	A_30_P01024249	
1411	A_30_P01029126	
1412	A_52_P383089	Cd4
1413	A_52_P275649	Eras
1414	A_52_P479269	Sdc1
1415	A_55_P2005930	
1416	A_55_P2034979	Vav2
1417	A_51_P462546	Gmppa
1418	A_55_P1978481	Nr1h2
1419	A_51_P167292	Chil3
1420	A_30_P01027647	
1421	ERCC-00131_64	
1422	A_30_P01022702	
1423	A_30_P01031906	
1424	A_30_P01023834	
1425	A_30_P01027628	
1426	A_55_P2174646	Smr3a
1427	A_66_P123683	Nabp1
1428	A_55_P1999765	
1429	A_51_P146044	Ccdc92
1430	A_30_P01029988	
1431	A_52_P601782	Mb21d1
1432	A_51_P117739	Vegfd
1433	A_30_P01030578	
1434	A_55_P2142430	Bank1
1435	A_51_P175232	Fbxl4
1436	A_30_P01024144	
1437	A_51_P102911	Hoxa11
1438	A_51_P198076	Mien1
1439	A_51_P100997	Serpinb3c
1440	A_55_P2212503	Evx1os
1441	A_55_P2058487	Gm4419
1442	A_51_P116581	Ccdc22
1443	A_55_P2424988	C78228
1444	A_55_P1959017	Gm32474
1445	A_51_P258766	Smo
1446	A_30_P01019146	
1447	A_55_P2032955	Pabpn1l
1448	A_55_P2121364	Tdg
1449	A_55_P2076635	Vps25
1450	A_55_P2108948	Gjc3
1451	A_30_P01028229	
1452	A_30_P01027151	
1453	ERCC-00085_231	
1454	A_30_P01017636	
1455	A_55_P2035613	Tmbim1
1456	A_30_P01017439	
1457	ERCC-00143_89	
1458	ERCC-00074_113	
1459	A_51_P286460	Hist1h2ae
1460	ERCC-00138_246	
1461	A_55_P1986123	Sccpdh
1462	A_30_P01027603	
1463	A_52_P93066	Klhl42
1464	A_55_P2138222	Gigyf1
1465	A_30_P01033393	
1466	A_55_P1980292	Purb
1467	A_30_P01027483	
1468	A_55_P2117420	
1469	A_30_P01032082	
1470	A_30_P01032628	
1471	A_30_P01028649	
1472	A_55_P2335529	4921531C22Rik
1473	A_66_P120901	Atxn10
1474	A_66_P138009	Gm4710
1475	A_30_P01027808	
1476	A_51_P105124	P2ry6
1477	A_51_P467410	Npm1
1478	A_51_P211491	Gusb
1479	A_55_P2301312	Wdr78
1480	A_51_P448664	Tbxas1
1481	A_51_P394154	Ddx51
1482	A_30_P01019175	
1483	A_30_P01020041	
1484	A_30_P01029672	
1485	A_55_P2136612	
1486	A_55_P2166262	Rnf215
1487	A_51_P288479	Slc25a29
1488	A_51_P475704	Pcdh9
1489	A_55_P1963639	Sycn
1490	A_55_P2367350	4933403J19Rik
1491	A_55_P1958354	Rps29
1492	ERCC-00092_138	
1493	A_55_P1967015	Fgfr1
1494	A_52_P63855	S100a7a
1495	A_55_P2092225	
1496	A_51_P108862	Cops7a
1497	A_55_P2114656	Xpr1
1498	A_52_P628212	Esrrb
1499	A_55_P2106569	Hist1h4d
1500	A_51_P127841	Pdss1
1501	ERCC-00099_60	
1502	A_55_P2152637	Zic4
1503	A_55_P2372897	Pacrgl
1504	A_66_P136749	Trim43c
1505	A_55_P2038077	Rpsa
1506	A_30_P01019417	
1507	A_52_P345539	Uty
1508	A_55_P2058591	Mylpf
1509	A_55_P2006392	
1510	A_55_P1990755	Ppp3r1
1511	A_55_P2082880	
1512	A_52_P578768	Slc38a9
1513	A_55_P2021373	Olfr1305
1514	A_51_P427476	Mxra8
1515	A_55_P2157330	
1516	A_55_P2150781	Mul1
1517	A_55_P2088550	Rpl10l
1518	A_51_P279100	Ptgs1
1519	A_51_P109144	Grtp1
1520	A_55_P2153743	Slc26a6
1521	A_52_P281659	Klf13
1522	A_55_P2159870	Tead4
1523	A_55_P1991668	A830010M20Rik
1524	A_30_P01031172	
1525	A_30_P01025460	
1526	A_55_P2134012	Oxa1l
1527	A_30_P01020122	
1528	A_55_P2148921	Zfp423
1529	A_55_P2130438	6530409C15Rik
1530	A_55_P2108122	Arcn1
1531	A_55_P1993285	Olfr173
1532	A_55_P1991906	Acadvl
1533	A_65_P07569	Rock1
1534	A_55_P2141988	Gm4847
1535	A_55_P2162229	LOC432842
1536	A_30_P01029691	
1537	(+)E1A_r60_a97	
1538	A_30_P01022237	
1539	A_51_P416919	Ube2j2
1540	A_30_P01031135	
1541	A_30_P01027362	
1542	A_55_P2279927	5930430L01Rik
1543	A_55_P2134042	
1544	A_30_P01023517	
1545	A_66_P128055	AI846148
1546	A_30_P01021859	
1547	A_30_P01024126	
1548	A_55_P2177463	B130024G19Rik
1549	A_51_P397920	D17Wsu92e
1550	A_55_P2132162	Gm14486
1551	A_51_P519592	Srsf10
1552	A_55_P2183257	
1553	A_55_P1968508	
1554	A_30_P01029070	
1555	A_51_P107176	Slc25a54
1556	A_55_P2182557	4930563M21Rik
1557	A_55_P1953369	Luc7l2
1558	A_30_P01026958	
1559	A_51_P113026	Cryba1
1560	A_30_P01021841	
1561	A_30_P01023215	
1562	A_55_P2057311	Sox5it
1563	A_55_P2045921	
1564	A_52_P130912	Pcdh7
1565	A_30_P01026667	
1566	A_30_P01030841	
1567	A_55_P1996963	Mtcl1
1568	ERCC-00099_60	
1569	A_55_P1980062	
1570	A_55_P2176748	Prss50
1571	A_51_P113205	F13b
1572	A_30_P01030105	
1573	A_30_P01029972	
1574	A_30_P01025433	
1575	A_52_P582318	1700034H15Rik
1576	ERCC-00004_125	
1577	A_55_P2050226	Ackr4
1578	ETG09_205211	
1579	A_55_P2049835	Nxph1
1580	A_55_P2090996	Ebna1bp2
1581	A_30_P01032866	
1582	A_66_P110769	Cabyr
1583	A_30_P01025572	
1584	A_55_P1965728	Abca17
1585	A_66_P111689	
1586	A_55_P2054897	Rnd1
1587	A_55_P2074141	Tmprss11d
1588	A_55_P1989871	Purg
1589	A_51_P459012	Zswim2
1590	A_55_P2013586	Prss8
1591	A_66_P114782	Nr2f1
1592	A_30_P01024883	
1593	A_55_P2112997	Ddx18
1594	A_30_P01019190	
1595	A_55_P1996573	Ttc13
1596	A_30_P01022068	
1597	A_30_P01019896	
1598	A_55_P2117169	Zmym1
1599	A_30_P01027060	
1600	A_30_P01031921	
1601	A_30_P01019138	
1602	A_51_P511315	Pstpip1
1603	A_51_P255257	Olfr513
1604	A_55_P2297485	Ago2
1605	A_55_P2188237	C530008M17Rik
1606	A_52_P355014	Rbm8a
1607	A_55_P2127664	
1608	A_55_P1991054	Tmf1
1609	A_55_P2005552	Arhgef10l
1610	A_66_P119735	Tub
1611	A_30_P01027284	
1612	A_51_P223709	Pask
1613	A_55_P2168899	
1614	A_30_P01024860	
1615	A_52_P519653	Abca5
1616	A_55_P2117490	9530057J20Rik
1617	A_55_P2036615	Lrif1
1618	A_55_P2180176	Ms4a6b
1619	A_30_P01028854	
1620	A_51_P116326	P2rx3
1621	A_51_P288978	9430002A10Rik
1622	A_55_P2094771	Olfr32
1623	A_52_P466659	Speer9-ps1
1624	A_51_P396854	Timm10b
1625	A_51_P112237	Angel1
1626	A_55_P2021709	Oxnad1
1627	A_55_P2121426	Gm29720
1628	A_52_P282762	Myd88
1629	A_55_P2063871	
1630	A_30_P01029438	
1631	A_55_P2004511	Cd300lf
1632	A_30_P01026072	
1633	A_55_P2091149	BC051142
1634	A_55_P2104363	Cysltr1
1635	A_55_P2049687	Efna2
1636	ERCC-00160_243	
1637	A_66_P118752	Rabif
1638	A_55_P2005145	Zfp455
1639	A_55_P2209178	Gm38403
1640	A_30_P01026203	
1641	A_55_P2046877	Foxq1
1642	A_51_P466824	Tyk2
1643	A_55_P2142393	Cacna1a
1644	A_55_P1958976	Scarf1
1645	A_55_P2046661	Tnfrsf14
1646	A_55_P2322555	5930433N17Rik
1647	A_55_P2134452	
1648	A_55_P2084812	Sec31a
1649	A_55_P2027230	
1650	A_30_P01023648	
1651	A_30_P01030772	
1652	A_55_P2200034	Dleu2
1653	A_30_P01032036	
1654	A_55_P2053127	Foxg1
1655	A_55_P1976142	Gm10609
1656	A_30_P01018988	
1657	A_55_P2121046	
1658	A_55_P2078335	Mapk4
1659	A_51_P245895	Mapk4
1660	A_55_P2226660	5033418A18Rik
1661	A_52_P564413	Pik3c2g
1662	ERCC-00083_214	
1663	A_30_P01026012	
1664	A_55_P2056846	Olfr525
1665	A_30_P01032756	
1666	A_51_P109171	Os9
1667	A_30_P01020232	
1668	A_55_P2027436	Bri3
1669	A_55_P1972882	Mrpl20
1670	A_30_P01028106	
1671	A_52_P578840	Pigb
1672	A_55_P1952900	Gm833
1673	A_55_P2143934	
1674	A_55_P2334684	Rsf1
1675	A_30_P01021119	
1676	A_51_P236197	Polr1a
1677	A_30_P01021847	
1678	A_51_P324529	Calcoco2
1679	A_30_P01023812	
1680	A_51_P122723	Grpel1
1681	A_51_P185713	Ptdss2
1682	A_55_P1980311	Pcbp2
1683	A_55_P2125623	
1684	A_30_P01030258	
1685	A_30_P01033484	
1686	A_55_P1965248	Olfr354
1687	A_55_P1956443	Ttc5
1688	A_66_P113401	Zfp46
1689	A_51_P112817	Cyp27a1
1690	A_51_P210732	Vmn1r82
1691	A_51_P126437	Enc1
1692	A_55_P1968778	Rasa1
1693	A_55_P1974957	Tnr
1694	A_55_P2153762	
1695	A_30_P01018027	
1696	A_55_P2252426	4921517O11Rik
1697	A_55_P2106666	Adcy9
1698	A_52_P531175	Fkbp3
1699	A_51_P412866	Olfr862
1700	A_55_P2137576	Nphp3
1701	A_52_P32864	Prps2
1702	A_30_P01020820	
1703	A_55_P2185407	
1704	A_55_P2186205	Trappc2
1705	A_30_P01031637	
1706	ERCC-00112_152	
1707	A_55_P2121735	Gm33926
1708	A_30_P01024792	
1709	A_66_P105635	Olfr859
1710	A_30_P01032351	
1711	A_55_P2098995	Cfhr2
1712	A_55_P2183378	Snx11
1713	A_55_P2107775	Apol9a
1714	A_30_P01027575	
1715	A_51_P105068	Lypd6b
1716	A_30_P01023945	
1717	A_66_P113556	Wnt16
1718	A_55_P2126072	
1719	A_51_P162098	Ndufaf4
1720	A_55_P2146185	Rs1
1721	A_30_P01026394	
1722	A_30_P01033011	
1723	A_52_P656628	Crx
1724	A_30_P01020536	
1725	A_51_P246224	Tram2
1726	A_30_P01026915	
1727	A_30_P01031372	
1728	A_55_P2033272	Treh
1729	ERCC-00048_92	
1730	A_55_P2123616	Gm5127
1731	A_51_P108659	Pon1
1732	A_66_P123155	Ddo
1733	A_30_P01032625	
1734	A_55_P1963134	Gm6135
1735	A_30_P01029328	
1736	A_55_P2408864	Mtx3
1737	A_65_P16680	B4galt5
1738	ERCC-00142_99	
1739	ERCC-00054_84	
1740	A_30_P01027957	
1741	A_55_P2066274	
1742	A_30_P01026422	
1743	A_30_P01028940	
1744	A_30_P01022794	
1745	A_30_P01020379	
1746	A_30_P01017656	
1747	A_55_P2015177	
1748	A_55_P2020366	
1749	A_30_P01023036	
1750	A_55_P2004901	
1751	A_51_P225506	Pnrc2
1752	A_55_P1973844	Sema5b
1753	A_55_P2350553	4933405D12Rik
1754	A_51_P432403	Fgfr2
1755	A_30_P01025430	
1756	A_55_P2062811	Tomm5
1757	A_30_P01026837	
1758	A_55_P1978576	Dtx2
1759	A_30_P01025165	
1760	A_55_P2173626	Samd3
1761	A_51_P104125	Fam76b
1762	A_52_P27244	Mapk9
1763	A_30_P01023396	
1764	A_52_P148212	Mis18bp1
1765	A_30_P01024168	
1766	A_55_P1970287	Gm9125
1767	A_55_P2079064	Ppnr
1768	A_55_P2182134	Mctp1
1769	ERCC-00057_123	
1770	A_30_P01018846	
1771	A_55_P1971347	Mta3
1772	A_66_P129893	1700047M11Rik
1773	A_51_P131442	Dpf1
1774	A_30_P01021282	
1775	A_55_P1987245	Ywhaz
1776	A_51_P383194	Pde9a
1777	A_55_P2011097	Gsdma2
1778	A_55_P2085776	Ifi27l2b
1779	A_51_P234714	Ceacam14
1780	A_30_P01023952	
1781	A_51_P190961	Gzmf
1782	A_66_P139295	Tomm40
1783	A_55_P2083609	Dkk3
1784	A_55_P2023480	
1785	A_30_P01030528	
1786	A_55_P1956652	Sfmbt2
1787	A_52_P392216	Dab1
1788	A_30_P01019839	
1789	A_52_P584188	Frat1
1790	A_30_P01032108	
1791	A_55_P1973339	Mapk1
1792	A_30_P01018268	
1793	A_66_P129747	Dnajc24
1794	A_65_P20699	Tlk2
1795	A_55_P2127015	Olfr720
1796	A_55_P2106901	Nkain4
1797	A_30_P01022462	
1798	A_55_P2090345	
1799	A_51_P388801	Tbcc
1800	A_30_P01022571	
1801	A_55_P2039537	1700003M07Rik
1802	A_51_P191463	H2-M2
1803	A_30_P01020876	
1804	A_66_P108815	Pgls
1805	A_30_P01030830	
1806	A_55_P1973006	Bag1
1807	A_55_P2063033	Phc2
1808	A_55_P2097264	Pth2
1809	A_51_P392385	Smcp
1810	A_55_P1991778	Fam219a
1811	A_30_P01029393	
1812	A_51_P353095	Zfyve27
1813	A_51_P345663	Rrbp1
1814	A_55_P1966863	Mad2l2
1815	A_55_P2142928	Cadm2
1816	A_55_P2102901	Fbxl4
1817	A_55_P2016486	Tmem131
1818	A_52_P314129	Pkia
1819	ERCC-00130_136	
1820	A_30_P01019321	
1821	A_30_P01032496	
1822	A_51_P395293	Ccz1
1823	A_52_P513345	Zswim5
1824	A_30_P01024221	
1825	A_30_P01033285	
1826	A_30_P01027762	
1827	A_30_P01030563	
1828	A_52_P407796	Mdh1
1829	ERCC-00165_60	
